session_id,user_id,session_date,session_duration_sec,pages_viewed
1735,333,2025-04-13,179,4
1736,998,2025-06-25,197,7
1737,1420,2025-07-29,327,6
1738,55,2025-10-19,560,9
1739,1331,2025-08-23,879,5
1740,2918,2025-03-15,502,4
1741,1447,2025-06-11,324,5
1742,1441,2025-04-03,519,4
1743,2845,2025-02-11,423,3
1744,2373,2025-09-07,165,2
1745,1734,2025-06-20,429,5
1746,1695,2025-11-20,360,9
1747,80,2025-04-01,513,6
1748,985,2025-06-10,727,4
1749,2606,2025-11-21,956,4
1750,865,2025-01-30,367,7
1751,2765,2025-01-03,216,6
1752,1588,2025-08-20,228,2
1753,472,2025-05-21,198,6
1754,2122,2025-04-18,43,3
1755,1577,2025-03-28,229,5
1756,1503,2025-10-23,1218,9
1757,589,2025-03-23,211,2
1758,1411,2025-09-08,151,8
1759,1906,2025-02-15,361,7
1760,564,2025-03-08,673,2
1761,467,2025-11-11,524,6
1762,599,2025-08-11,340,11
1763,1645,2025-11-21,340,8
1764,992,2025-08-08,559,7
1765,1933,2025-07-26,220,7
1766,2785,2025-08-08,278,5
1767,2296,2025-09-02,345,7
1768,1605,2025-07-16,661,6
1769,67,2025-01-03,174,5
1770,2621,2025-01-20,321,9
1771,2751,2025-10-01,152,8
1772,470,2025-04-13,486,4
1773,2541,2025-07-11,218,11
1774,1725,2025-01-08,358,5
1775,2711,2025-06-14,696,5
1776,2334,2025-09-29,551,8
1777,1632,2025-04-08,441,6
1778,2360,2025-01-10,531,6
1779,2357,2025-12-13,595,6
1780,775,2025-01-03,131,3
1781,1137,2025-11-17,249,4
1782,2012,2025-05-08,318,5
1783,2504,2025-04-26,400,3
1784,1487,2025-12-22,238,3
1785,132,2025-06-26,169,5
1786,930,2025-06-09,253,2
1787,929,2025-03-08,556,2
1788,2169,2025-02-22,84,6
1789,1221,2025-07-16,257,4
1790,1506,2025-09-15,245,4
1791,634,2025-10-29,230,6
1792,2945,2025-06-06,558,5
1793,2820,2025-03-27,247,4
1794,1063,2025-02-03,222,1
1795,2614,2025-01-24,524,8
1796,2560,2025-06-02,540,7
1797,1185,2025-05-29,466,6
1798,289,2025-08-22,234,6
1799,2248,2025-09-24,679,5
1800,1812,2025-11-02,468,8
1801,528,2025-09-26,144,9
1802,917,2025-06-22,793,4
1803,1709,2025-08-11,668,5
1804,1407,2025-12-18,78,7
1805,1242,2025-03-10,208,5
1806,1111,2025-06-25,367,6
1807,799,2025-09-08,435,7
1808,1524,2025-07-03,332,3
1809,12,2025-04-07,678,12
1810,833,2025-03-26,207,6
1811,2889,2025-07-26,429,6
1812,2691,2025-01-10,1318,6
1813,1242,2025-04-27,595,4
1814,1673,2025-04-25,259,5
1815,2154,2025-03-09,573,9
1816,691,2025-04-19,393,7
1817,528,2025-01-12,442,7
1818,1496,2025-10-29,451,8
1819,2894,2025-09-16,353,6
1820,893,2025-03-28,326,9
1821,387,2025-03-05,184,6
1822,1250,2025-07-07,275,3
1823,2529,2025-12-31,240,2
1824,1778,2025-11-30,538,7
1825,408,2025-01-20,575,9
1826,1677,2025-07-12,255,7
1827,898,2025-11-24,201,5
1828,711,2025-05-11,572,7
1829,2687,2025-10-01,127,5
1830,1683,2025-11-16,156,3
1831,2863,2025-01-25,437,3
1832,918,2025-11-01,241,3
1833,2251,2025-01-25,231,8
1834,417,2025-12-05,1028,5
1835,416,2025-02-25,423,7
1836,1472,2025-12-01,373,6
1837,1536,2025-01-11,204,5
1838,85,2025-01-25,151,3
1839,167,2025-12-20,327,7
1840,2432,2025-03-01,459,6
1841,2516,2025-08-02,490,4
1842,1096,2025-08-16,266,6
1843,810,2025-07-14,166,2
1844,1545,2025-03-05,912,5
1845,1817,2025-10-08,440,7
1846,2521,2025-05-10,992,2
1847,993,2025-08-31,1301,6
1848,1282,2025-12-26,556,5
1849,275,2025-03-20,864,8
1850,1774,2025-04-16,416,9
1851,2538,2025-12-22,229,4
1852,1757,2025-12-18,548,5
1853,2374,2025-11-19,367,9
1854,2577,2025-01-05,724,2
1855,892,2025-06-04,258,6
1856,89,2025-08-04,408,10
1857,2534,2025-12-05,386,6
1858,708,2025-02-21,582,4
1859,2398,2025-12-06,327,4
1860,387,2025-09-24,505,5
1861,2135,2025-05-19,356,4
1862,2355,2025-11-15,372,5
1863,1874,2025-11-07,509,10
1864,1178,2025-12-25,215,8
1865,440,2025-03-12,299,6
1866,2788,2025-08-03,326,6
1867,2312,2025-02-23,446,3
1868,977,2025-09-19,202,8
1869,735,2025-11-13,172,4
1870,2469,2025-03-02,178,6
1871,2541,2025-05-25,1041,3
1872,633,2025-02-28,692,3
1873,993,2025-02-24,693,5
1874,2459,2025-09-12,718,5
1875,173,2025-04-12,255,9
1876,4,2025-11-08,832,10
1877,2902,2025-04-13,159,11
1878,1664,2025-05-15,359,9
1879,2016,2025-09-25,250,11
1880,1496,2025-04-14,937,3
1881,1061,2025-07-03,515,8
1882,2631,2025-12-27,487,7
1883,1055,2025-07-29,247,7
1884,381,2025-06-01,281,7
1885,1292,2025-03-24,252,6
1886,2392,2025-01-21,413,5
1887,1593,2025-10-08,317,5
1888,166,2025-09-12,404,5
1889,2748,2025-04-17,620,4
1890,2390,2025-12-19,612,7
1891,1043,2025-09-04,554,5
1892,1652,2025-06-19,620,9
1893,1208,2025-05-01,677,5
1894,545,2025-01-02,910,6
1895,2240,2025-01-07,888,7
1896,2368,2025-12-10,566,5
1897,2628,2025-02-15,898,6
1898,2523,2025-02-26,311,2
1899,2685,2025-10-21,1488,3
1900,2475,2025-12-09,1113,5
1901,97,2025-09-10,257,4
1902,2544,2025-03-18,258,3
1903,2709,2025-02-16,134,6
1904,1302,2025-09-19,100,8
1905,2057,2025-02-08,151,6
1906,457,2025-02-21,786,3
1907,1819,2025-05-12,687,9
1908,273,2025-11-26,533,5
1909,2988,2025-04-29,115,4
1910,1032,2025-08-22,179,4
1911,208,2025-06-01,1165,9
1912,1938,2025-05-16,364,6
1913,1661,2025-08-26,443,4
1914,1147,2025-01-26,635,11
1915,1057,2025-02-21,428,5
1916,1537,2025-03-31,154,4
1917,204,2025-01-21,336,7
1918,2566,2025-05-29,468,3
1919,1833,2025-07-04,654,8
1920,2565,2025-12-13,197,3
1921,443,2025-06-10,206,8
1922,689,2025-08-07,1008,6
1923,2898,2025-03-01,238,10
1924,833,2025-02-18,239,4
1925,2387,2025-01-24,608,5
1926,1462,2025-01-05,121,6
1927,1160,2025-03-12,526,5
1928,387,2025-12-06,943,8
1929,2042,2025-11-28,454,8
1930,2554,2025-03-29,137,4
1931,1349,2025-06-18,193,6
1932,1719,2025-07-03,735,8
1933,680,2025-08-13,244,9
1934,690,2025-11-15,211,4
1935,2933,2025-05-18,518,4
1936,1569,2025-02-17,239,9
1937,2671,2025-07-10,366,3
1938,1170,2025-06-25,371,6
1939,893,2025-04-04,422,6
1940,953,2025-02-28,637,4
1941,1255,2025-07-25,346,8
1942,784,2025-07-24,144,5
1943,2047,2025-08-22,432,5
1944,1872,2025-05-20,852,5
1945,495,2025-07-17,312,6
1946,747,2025-12-20,474,8
1947,2485,2025-09-02,278,3
1948,1855,2025-08-04,312,6
1949,2393,2025-11-29,165,8
1950,2598,2025-03-27,476,6
1951,2868,2025-02-27,282,1
1952,2589,2025-03-09,431,5
1953,2192,2025-12-23,320,1
1954,2636,2025-01-31,349,4
1955,657,2025-03-23,472,10
1956,1883,2025-02-23,474,4
1957,2393,2025-08-02,665,6
1958,2744,2025-10-30,713,6
1959,1797,2025-09-05,343,7
1960,268,2025-10-19,571,3
1961,2217,2025-12-14,244,7
1962,1763,2025-08-13,331,6
1963,2081,2025-04-03,417,6
1964,377,2025-11-09,206,5
1965,1586,2025-07-14,395,6
1966,1464,2025-07-03,432,3
1967,2441,2025-11-10,281,5
1968,489,2025-01-15,572,2
1969,722,2025-12-17,340,6
1970,946,2025-03-08,726,7
1971,2087,2025-09-05,826,4
1972,1636,2025-09-07,304,4
1973,1041,2025-02-27,323,4
1974,2274,2025-07-30,275,8
1975,2115,2025-08-14,192,11
1976,1678,2025-01-24,850,11
1977,2883,2025-02-02,261,12
1978,999,2025-05-14,416,5
1979,1778,2025-12-02,643,6
1980,2285,2025-06-10,648,6
1981,957,2025-01-07,482,3
1982,2967,2025-12-27,616,7
1983,1590,2025-12-14,478,7
1984,1162,2025-09-26,690,8
1985,2521,2025-10-23,663,9
1986,1869,2025-10-17,143,6
1987,553,2025-04-25,610,7
1988,1634,2025-12-09,211,6
1989,695,2025-06-23,461,4
1990,317,2025-09-23,168,4
1991,2646,2025-09-25,368,3
1992,768,2025-12-19,333,4
1993,2934,2025-12-25,357,5
1994,2609,2025-11-13,414,13
1995,1972,2025-02-18,185,8
1996,2306,2025-08-10,705,9
1997,1504,2025-12-05,75,4
1998,2805,2025-05-08,627,7
1999,123,2025-09-04,282,7
2000,2390,2025-06-27,423,7
2001,1869,2025-12-06,630,4
2002,1672,2025-12-13,478,6
2003,1083,2025-11-25,337,7
2004,1729,2025-07-17,386,5
2005,2308,2025-03-18,337,7
2006,1997,2025-10-13,673,6
2007,2143,2025-11-10,684,9
2008,1149,2025-01-28,247,8
2009,2089,2025-01-06,603,5
2010,1915,2025-11-26,844,6
2011,254,2025-03-22,511,4
2012,7,2025-09-16,284,6
2013,2776,2025-08-29,184,11
2014,2117,2025-09-11,443,5
2015,542,2025-03-26,159,7
2016,89,2025-02-08,385,6
2017,1939,2025-09-09,298,5
2018,213,2025-06-14,387,2
2019,2882,2025-05-04,608,9
2020,266,2025-06-19,469,6
2021,2960,2025-05-23,663,4
2022,2341,2025-01-26,1245,5
2023,1231,2025-09-17,498,4
2024,2381,2025-04-25,443,7
2025,1005,2025-10-09,708,8
2026,2095,2025-11-26,312,7
2027,622,2025-07-13,418,5
2028,427,2025-07-26,417,2
2029,210,2025-05-01,624,6
2030,888,2025-02-10,141,5
2031,1444,2025-08-24,324,5
2032,154,2025-08-16,852,10
2033,415,2025-10-21,359,5
2034,1181,2025-08-18,798,3
2035,1285,2025-02-15,652,3
2036,769,2025-09-13,707,6
2037,983,2025-08-17,696,5
2038,1512,2025-06-11,351,6
2039,579,2025-03-02,525,5
2040,2788,2025-09-12,156,7
2041,2211,2025-12-01,525,7
2042,1039,2025-01-10,1149,8
2043,2243,2025-02-22,612,12
2044,542,2025-07-26,255,4
2045,359,2025-07-31,302,8
2046,850,2025-01-19,658,7
2047,427,2025-10-13,305,3
2048,2545,2025-10-09,41,3
2049,2876,2025-01-01,172,9
2050,486,2025-02-16,457,4
2051,1832,2025-11-06,653,7
2052,1473,2025-11-13,241,6
2053,1437,2025-11-23,361,8
2054,330,2025-06-05,409,4
2055,1756,2025-09-18,459,6
2056,2937,2025-10-15,238,1
2057,1171,2025-04-16,179,5
2058,259,2025-12-02,655,4
2059,2340,2025-12-10,277,7
2060,143,2025-08-22,253,9
2061,2017,2025-06-24,454,4
2062,2795,2025-07-06,299,3
2063,627,2025-01-28,458,4
2064,1389,2025-04-25,244,5
2065,90,2025-08-21,252,4
2066,720,2025-06-19,422,4
2067,481,2025-10-14,215,5
2068,2132,2025-11-14,439,6
2069,1101,2025-11-04,209,6
2070,673,2025-08-31,511,9
2071,517,2025-12-03,180,7
2072,2533,2025-07-06,388,5
2073,1614,2025-08-20,106,6
2074,782,2025-02-28,288,9
2075,2152,2025-02-19,352,5
2076,2036,2025-12-04,195,3
2077,2387,2025-04-24,448,7
2078,687,2025-01-02,438,4
2079,1590,2025-06-24,340,6
2080,900,2025-07-01,405,5
2081,1502,2025-11-21,204,5
2082,2655,2025-05-30,424,8
2083,223,2025-10-08,692,3
2084,1077,2025-09-25,321,9
2085,1101,2025-07-11,429,7
2086,1742,2025-12-26,484,9
2087,503,2025-02-24,657,5
2088,1340,2025-01-24,577,8
2089,2870,2025-03-26,693,6
2090,624,2025-09-10,969,6
2091,1887,2025-03-13,436,10
2092,2213,2025-07-29,354,5
2093,1051,2025-02-24,217,2
2094,1094,2025-05-11,306,6
2095,1986,2025-11-09,375,6
2096,1389,2025-04-11,458,6
2097,1330,2025-04-07,511,8
2098,1148,2025-03-03,305,9
2099,19,2025-07-21,212,8
2100,1281,2025-04-21,157,10
2101,1046,2025-08-23,650,5
2102,989,2025-04-08,745,7
2103,2498,2025-06-23,574,8
2104,2600,2025-02-25,644,5
2105,1574,2025-08-01,210,8
2106,1072,2025-01-24,624,6
2107,2743,2025-11-21,312,6
2108,2635,2025-12-11,651,4
2109,2769,2025-10-29,336,6
2110,1207,2025-03-05,231,5
2111,1459,2025-08-19,164,2
2112,2155,2025-08-23,1249,9
2113,1212,2025-12-04,512,9
2114,776,2025-10-29,312,4
2115,1860,2025-09-16,883,5
2116,1867,2025-03-10,551,7
2117,1161,2025-09-13,728,6
2118,1882,2025-01-03,179,6
2119,2946,2025-09-29,711,7
2120,2384,2025-01-25,359,4
2121,2655,2025-10-11,132,10
2122,2886,2025-08-10,985,6
2123,1781,2025-10-27,465,6
2124,602,2025-09-05,607,4
2125,1595,2025-09-18,431,3
2126,2451,2025-04-01,412,3
2127,540,2025-12-21,469,8
2128,1096,2025-10-24,355,6
2129,1806,2025-03-30,237,10
2130,24,2025-03-07,533,4
2131,624,2025-02-23,784,8
2132,1836,2025-07-18,751,8
2133,1080,2025-12-03,210,7
2134,986,2025-11-04,764,6
2135,223,2025-11-07,292,10
2136,179,2025-06-14,256,6
2137,2848,2025-09-16,120,6
2138,2482,2025-07-16,390,4
2139,1961,2025-08-03,391,6
2140,1474,2025-11-08,469,5
2141,793,2025-12-21,253,6
2142,884,2025-05-08,383,3
2143,2540,2025-05-21,295,7
2144,1213,2025-07-23,468,5
2145,1602,2025-06-25,684,3
2146,810,2025-05-31,697,5
2147,961,2025-08-20,740,3
2148,420,2025-03-10,190,6
2149,2697,2025-03-12,335,5
2150,1188,2025-07-31,286,4
2151,1279,2025-11-05,141,5
2152,2524,2025-12-25,420,7
2153,1441,2025-09-20,513,6
2154,2218,2025-06-03,728,5
2155,1341,2025-12-26,392,5
2156,2222,2025-10-08,595,7
2157,2518,2025-06-10,140,5
2158,2393,2025-12-31,120,5
2159,2493,2025-10-11,287,6
2160,1042,2025-11-20,431,9
2161,1094,2025-04-22,327,6
2162,1362,2025-04-13,601,8
2163,2676,2025-04-18,925,9
2164,592,2025-11-16,535,5
2165,527,2026-01-01,325,4
2166,2504,2025-05-29,263,4
2167,1293,2025-12-18,173,6
2168,1655,2025-06-26,390,3
2169,811,2025-12-11,923,7
2170,188,2025-03-09,448,8
2171,1593,2025-12-30,384,8
2172,2759,2025-11-29,467,3
2173,529,2025-04-02,523,6
2174,434,2025-09-15,77,7
2175,2336,2025-10-05,1211,6
2176,1942,2025-12-22,68,4
2177,2547,2025-11-23,349,5
2178,1805,2025-06-15,470,5
2179,303,2025-12-30,354,4
2180,87,2025-03-01,419,8
2181,2878,2025-06-30,284,6
2182,438,2025-10-15,306,8
2183,2589,2025-09-03,381,6
2184,1046,2025-10-26,577,3
2185,833,2025-10-20,424,5
2186,797,2025-12-08,674,5
2187,560,2025-12-30,558,3
2188,762,2025-08-02,679,7
2189,1699,2025-12-12,335,5
2190,2515,2025-10-01,238,7
2191,1125,2025-05-27,228,5
2192,2723,2025-08-05,464,3
2193,685,2025-01-07,195,5
2194,1165,2025-09-25,759,2
2195,138,2025-02-24,202,10
2196,578,2025-01-13,728,3
2197,710,2025-07-15,322,6
2198,228,2025-03-16,441,7
2199,2329,2025-01-28,806,6
2200,2732,2025-12-10,269,5
2201,828,2025-01-29,382,4
2202,431,2025-04-13,454,8
2203,1064,2025-05-17,393,3
2204,1710,2025-03-24,163,1
2205,1687,2025-05-27,576,6
2206,1235,2025-12-16,421,5
2207,302,2025-05-09,230,4
2208,1110,2025-03-16,419,4
2209,1421,2025-02-01,516,8
2210,533,2025-12-20,426,7
2211,769,2025-06-01,782,6
2212,1939,2025-04-15,123,5
2213,1405,2025-10-05,257,5
2214,444,2025-01-17,544,7
2215,260,2025-07-03,319,7
2216,1539,2025-08-20,150,4
2217,1332,2025-02-22,867,4
2218,2787,2025-11-12,250,4
2219,2844,2025-12-12,308,2
2220,70,2025-10-15,400,7
2221,1478,2025-04-25,846,6
2222,1463,2025-11-28,419,7
2223,1849,2025-10-15,303,4
2224,481,2025-07-19,1406,5
2225,1168,2025-05-02,500,7
2226,2072,2025-09-19,448,9
2227,2794,2025-12-23,160,6
2228,2893,2025-05-28,514,2
2229,1199,2025-12-21,654,5
2230,2373,2025-12-07,174,6
2231,1893,2025-01-25,818,6
2232,1695,2025-07-15,1248,5
2233,1884,2025-07-18,870,6
2234,1372,2025-08-02,270,11
2235,798,2025-12-17,835,4
2236,18,2025-06-10,592,5
2237,44,2025-10-10,360,11
2238,155,2025-01-28,745,3
2239,867,2025-01-07,529,4
2240,2970,2025-05-09,426,4
2241,743,2025-04-14,321,7
2242,1852,2025-11-14,279,4
2243,1426,2025-08-15,467,6
2244,225,2025-04-26,347,12
2245,217,2025-11-21,529,7
2246,31,2025-12-27,748,2
2247,1893,2025-12-30,401,8
2248,1083,2025-11-28,306,4
2249,1916,2025-07-08,534,4
2250,898,2025-10-29,337,5
2251,2983,2025-10-07,552,6
2252,445,2025-11-05,199,6
2253,1259,2025-04-11,619,7
2254,1131,2025-04-10,588,8
2255,1215,2025-05-31,408,5
2256,2016,2025-08-18,476,9
2257,2578,2025-04-01,586,9
2258,1937,2025-12-16,846,9
2259,738,2025-02-08,238,2
2260,1703,2025-04-06,505,7
2261,874,2025-03-30,179,8
2262,566,2025-09-21,231,1
2263,2019,2025-03-03,761,9
2264,1886,2025-07-13,203,5
2265,2124,2025-01-21,540,7
2266,547,2025-08-08,307,5
2267,2315,2025-05-23,186,8
2268,317,2025-10-12,230,12
2269,1860,2025-05-16,262,9
2270,25,2025-03-08,679,11
2271,160,2025-03-24,263,5
2272,2644,2025-10-27,308,5
2273,1138,2025-05-11,340,6
2274,900,2025-01-03,337,8
2275,2550,2025-06-19,721,4
2276,1190,2025-08-27,140,7
2277,703,2025-12-30,668,6
2278,1,2025-03-21,401,6
2279,1923,2025-01-21,570,5
2280,2789,2025-03-20,244,4
2281,2368,2025-06-15,280,6
2282,1425,2025-11-02,396,8
2283,382,2025-01-27,257,4
2284,1742,2025-11-17,226,4
2285,1827,2025-11-12,147,6
2286,1274,2025-12-05,277,3
2287,1549,2025-06-04,369,6
2288,1579,2025-09-09,362,5
2289,898,2025-10-21,416,3
2290,717,2025-10-09,492,4
2291,2355,2025-07-03,138,7
2292,391,2025-02-07,501,9
2293,1700,2025-12-29,360,10
2294,2346,2025-06-12,591,6
2295,233,2025-09-27,204,6
2296,1927,2025-04-23,619,4
2297,2319,2025-04-05,887,7
2298,1320,2025-09-24,504,5
2299,2725,2025-02-04,156,5
2300,706,2025-09-16,265,6
2301,234,2025-03-23,255,3
2302,1392,2025-08-01,359,7
2303,2893,2025-10-06,590,4
2304,1256,2025-10-02,219,8
2305,1897,2025-07-26,767,3
2306,2539,2025-02-17,540,9
2307,2551,2025-06-28,480,8
2308,890,2025-04-24,204,5
2309,592,2025-04-20,929,3
2310,746,2025-12-06,935,3
2311,1720,2025-06-19,271,11
2312,428,2025-06-19,250,6
2313,2745,2025-07-04,327,6
2314,2694,2025-05-31,452,4
2315,732,2025-04-22,151,6
2316,800,2025-11-13,212,6
2317,2412,2025-09-29,480,5
2318,202,2025-09-01,630,8
2319,2930,2025-10-15,508,3
2320,2194,2025-11-29,601,8
2321,836,2025-01-05,628,7
2322,2687,2025-02-28,648,2
2323,135,2025-12-09,490,8
2324,2674,2025-06-27,301,5
2325,1288,2025-08-17,112,5
2326,2112,2025-05-04,715,2
2327,2539,2025-11-25,438,6
2328,41,2025-11-11,435,6
2329,913,2025-11-15,643,6
2330,1730,2025-05-05,176,8
2331,975,2025-01-21,452,4
2332,1134,2025-12-16,294,8
2333,2416,2025-06-14,420,2
2334,1460,2025-07-15,850,5
2335,2966,2025-02-28,326,7
2336,2041,2025-07-17,465,4
2337,244,2025-05-12,425,4
2338,2950,2025-10-04,605,4
2339,166,2025-05-25,525,4
2340,1050,2025-01-13,235,7
2341,1498,2025-09-22,792,4
2342,728,2025-07-11,425,6
2343,1116,2025-09-21,235,9
2344,483,2025-09-18,195,5
2345,2591,2025-08-17,561,6
2346,2979,2025-09-07,703,3
2347,2448,2025-01-23,627,4
2348,1231,2025-06-01,364,8
2349,2667,2025-11-30,377,9
2350,2927,2025-04-09,539,6
2351,2149,2025-06-14,232,6
2352,880,2025-09-21,704,5
2353,830,2025-02-12,574,6
2354,2025,2025-02-19,281,3
2355,759,2025-03-27,415,9
2356,163,2025-10-03,392,6
2357,1197,2025-10-01,308,2
2358,2550,2025-01-04,678,6
2359,2595,2025-11-17,125,7
2360,1308,2025-02-03,600,6
2361,2429,2025-04-18,669,7
2362,2918,2025-12-10,415,11
2363,2953,2025-11-19,82,5
2364,1996,2025-04-20,198,8
2365,1935,2025-12-17,281,5
2366,1557,2025-08-06,443,7
2367,2657,2025-02-23,647,2
2368,307,2025-04-16,220,6
2369,1363,2025-10-03,436,4
2370,2103,2025-12-26,148,8
2371,333,2025-08-11,737,8
2372,2175,2025-11-28,209,5
2373,2753,2025-02-06,395,6
2374,243,2025-12-18,432,8
2375,1885,2025-03-20,433,6
2376,2648,2025-01-13,207,2
2377,1433,2025-08-24,336,7
2378,2551,2025-06-19,215,9
2379,2652,2025-01-20,419,7
2380,303,2025-02-14,265,4
2381,235,2025-02-07,383,8
2382,2187,2025-01-28,472,8
2383,195,2025-04-02,367,3
2384,1551,2025-05-09,338,6
2385,1793,2025-10-13,272,8
2386,647,2025-02-06,373,6
2387,2049,2025-10-22,231,7
2388,561,2025-04-27,506,3
2389,1120,2025-05-13,434,9
2390,713,2025-07-28,400,7
2391,413,2025-07-18,878,6
2392,538,2025-08-19,775,8
2393,1879,2025-11-19,190,8
2394,2477,2025-07-27,506,6
2395,235,2025-08-10,364,8
2396,2397,2025-06-11,456,7
2397,1780,2025-01-09,301,9
2398,1894,2025-07-19,369,9
2399,1505,2025-12-11,295,10
2400,1863,2025-03-02,190,8
2401,2444,2025-10-01,800,1
2402,1375,2025-01-04,117,6
2403,416,2025-11-25,168,9
2404,1910,2025-11-13,205,2
2405,916,2025-02-02,693,5
2406,81,2025-10-27,388,5
2407,2084,2025-01-24,217,2
2408,1091,2025-12-25,343,6
2409,2689,2025-02-07,776,4
2410,2930,2025-07-03,386,6
2411,1691,2025-09-15,358,3
2412,757,2025-02-24,323,5
2413,2671,2025-05-29,196,12
2414,468,2025-12-18,451,9
2415,1166,2025-06-04,243,4
2416,2404,2025-11-07,275,6
2417,2757,2025-02-14,586,8
2418,1495,2025-05-25,635,6
2419,1645,2025-08-13,123,6
2420,1020,2025-07-15,553,5
2421,1615,2025-07-22,436,6
2422,902,2025-12-05,638,6
2423,673,2025-01-16,393,6
2424,439,2025-08-31,352,3
2425,2579,2025-03-22,443,4
2426,127,2025-10-01,187,5
2427,2253,2025-04-23,561,7
2428,2077,2025-03-11,330,6
2429,445,2025-07-20,277,8
2430,966,2025-10-07,235,1
2431,464,2025-06-01,502,4
2432,2199,2025-11-21,666,5
2433,2288,2025-03-15,514,4
2434,2314,2025-06-02,395,7
2435,913,2025-12-13,409,8
2436,497,2025-11-28,342,7
2437,1464,2025-07-11,660,6
2438,1772,2025-01-06,363,4
2439,2733,2025-10-11,629,3
2440,158,2025-10-12,288,7
2441,172,2025-03-14,868,8
2442,494,2025-03-05,375,7
2443,970,2025-01-22,505,7
2444,1335,2025-01-03,136,5
2445,1427,2025-10-21,592,3
2446,1693,2025-11-02,207,8
2447,1794,2025-07-21,780,6
2448,2724,2025-10-03,402,5
2449,659,2025-10-08,214,5
2450,2951,2025-02-13,366,5
2451,666,2025-06-06,501,4
2452,367,2025-04-18,601,4
2453,550,2025-06-26,558,2
2454,643,2025-04-19,578,5
2455,1894,2025-07-31,273,9
2456,255,2025-11-27,216,2
2457,208,2025-09-20,310,4
2458,2498,2025-03-14,178,8
2459,95,2025-03-24,150,3
2460,1884,2025-04-05,286,9
2461,2887,2025-04-24,810,8
2462,478,2025-11-12,733,9
2463,2731,2025-05-10,182,8
2464,762,2025-04-10,314,7
2465,190,2025-02-28,546,5
2466,2759,2025-04-03,382,4
2467,1508,2025-12-10,471,5
2468,1757,2025-10-18,107,1
2469,1560,2025-01-28,553,8
2470,756,2025-10-09,523,5
2471,1447,2025-08-25,110,7
2472,836,2025-11-27,231,5
2473,1664,2025-10-09,225,6
2474,1629,2025-02-07,181,3
2475,1836,2025-05-29,137,3
2476,133,2025-12-10,194,6
2477,55,2025-02-04,296,4
2478,510,2025-05-09,411,8
2479,670,2025-02-20,328,8
2480,2458,2025-04-12,708,6
2481,1690,2025-10-25,174,4
2482,1317,2025-09-07,111,2
2483,734,2025-06-19,327,8
2484,1694,2025-07-02,117,5
2485,259,2025-03-07,240,1
2486,1146,2025-12-10,418,2
2487,299,2025-12-02,459,6
2488,561,2025-05-01,248,9
2489,1913,2025-02-21,493,11
2490,1865,2025-05-26,165,5
2491,297,2025-11-14,439,6
2492,2410,2025-02-05,135,9
2493,2637,2025-04-10,1261,5
2494,1462,2025-06-12,625,7
2495,2175,2025-09-06,235,7
2496,197,2025-08-19,385,6
2497,2269,2025-06-18,203,7
2498,995,2025-11-12,502,10
2499,2139,2025-12-04,659,5
2500,2459,2025-06-06,682,6
2501,8,2025-12-22,660,5
2502,2592,2025-10-27,614,8
2503,2516,2025-03-20,442,10
2504,320,2025-10-17,383,6
2505,1418,2025-10-18,334,7
2506,2317,2025-07-06,249,4
2507,1699,2025-06-11,319,7
2508,2109,2025-08-08,301,6
2509,1462,2025-03-28,174,5
2510,1288,2025-01-03,333,7
2511,2845,2025-06-10,350,8
2512,1119,2025-05-07,198,6
2513,553,2025-04-24,566,6
2514,2974,2025-12-31,431,7
2515,661,2025-11-25,185,2
2516,716,2025-08-12,419,6
2517,2827,2025-05-22,286,3
2518,2242,2025-07-04,330,7
2519,2530,2025-03-10,377,6
2520,1459,2025-12-14,699,3
2521,855,2025-06-19,290,4
2522,2546,2025-09-03,452,6
2523,2260,2025-08-25,261,4
2524,665,2025-08-17,554,11
2525,2718,2025-07-03,459,9
2526,1898,2025-06-06,345,5
2527,1675,2025-09-07,649,9
2528,2269,2025-10-10,951,4
2529,273,2025-02-25,345,6
2530,1178,2025-03-31,457,5
2531,1273,2025-11-27,383,5
2532,279,2025-11-07,1308,7
2533,816,2025-02-11,348,11
2534,276,2025-05-24,277,5
2535,1005,2025-03-13,292,9
2536,2562,2025-10-03,653,9
2537,923,2025-04-11,585,7
2538,642,2025-05-15,563,6
2539,505,2025-11-17,591,6
2540,2638,2025-02-09,590,8
2541,772,2025-02-08,449,6
2542,1265,2025-01-10,451,7
2543,2788,2025-09-17,288,9
2544,2723,2025-11-20,337,8
2545,1260,2025-01-16,598,7
2546,1014,2025-10-25,244,7
2547,128,2025-10-24,398,5
2548,2551,2025-07-27,300,3
2549,1224,2025-10-30,226,5
2550,2950,2025-04-19,924,3
2551,2591,2025-01-19,483,8
2552,1526,2025-10-10,266,4
2553,1674,2025-05-14,1075,3
2554,492,2025-10-06,203,5
2555,1258,2025-10-04,956,5
2556,2762,2025-08-30,436,3
2557,2839,2025-12-01,269,7
2558,1667,2025-03-18,196,6
2559,416,2025-07-07,562,5
2560,2196,2025-07-20,754,6
2561,970,2025-04-25,177,5
2562,2077,2025-10-29,127,2
2563,1385,2025-05-29,456,5
2564,308,2025-03-10,341,10
2565,2210,2025-08-26,435,6
2566,2917,2025-09-14,299,5
2567,2900,2025-09-19,178,9
2568,61,2025-02-16,358,6
2569,2173,2025-07-23,792,7
2570,1480,2025-07-06,437,3
2571,2886,2025-09-15,202,6
